id,title,overview,soup,genres,cast,director,vote_average,vote_count,release_date,year,poster_url,category
807,Se7en,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Somerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",Crime Mystery Thriller Morgan Freeman Brad Pitt Gwyneth Paltrow David Fincher rage and hate police s.w.a.t. sadism self-fulfilling prophecy psychopath detective investigation insomnia murder serial killer religion shootout corpse seven deadly sins depravity neo-noir urban gothic suspenseful seven: los siete pecados capitales,Crime Mystery Thriller,Morgan Freeman Brad Pitt Gwyneth Paltrow,David Fincher,8.4,23116,1995-09-22,1995,https://image.tmdb.org/t/p/w500/191nKfP0ehp3uIvWqgPbFmI4lv9.jpg,top_rated
770156,Lucy Shimmers and the Prince of Peace,Second chances start when a hardened criminal crosses paths with a precocious little girl who is helped by an angel to change hearts during the holiday season.,Drama Family Scarlett Diamond Vincent Vargas Adam Hightower Rob Diamond faith peace prince grief sickness christmas jesus christ christian film christian faith,Drama Family,Scarlett Diamond Vincent Vargas Adam Hightower,Rob Diamond,8.384,363,2020-10-19,2020,https://image.tmdb.org/t/p/w500/yfnJ5qIYx7q33fY4jqv9Pu95RSg.jpg,top_rated
244786,Whiplash,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",Drama Music Thriller Miles Teller J.K. Simmons Paul Reiser Damien Chazelle new york city jazz musician obsession music teacher conservatory drums montage perfectionist public humiliation jazz band angry young adult music school verbal abuse emotional abuse anxious based on short film psychological drama suspenseful drummer,Drama Music Thriller,Miles Teller J.K. Simmons Paul Reiser,Damien Chazelle,8.375,16643,2014-10-10,2014,https://image.tmdb.org/t/p/w500/7fn624j5lj3xTme2SgiLCeuedmO.jpg,top_rated
423,The Pianist,"The true story of pianist Władysław Szpilman's experiences in Warsaw during the Nazi occupation. When the Jews of the city find themselves forced into a ghetto, Szpilman finds work playing in a café; and when his family is deported in 1942, he stays behind, works for a while as a laborer, and eventually goes into hiding in the ruins of the war-torn city.",Drama War Adrien Brody Thomas Kretschmann Frank Finlay Roman Polanski concert nazi resistance warsaw ghetto polish resistance homeland holocaust (shoah) hunger world war ii prisoner of war ghetto deportation jew persecution liberation biography based on true story survival tragedy based on memoir or autobiography pianist poland tearjerker angry complex,Drama War,Adrien Brody Thomas Kretschmann Frank Finlay,Roman Polanski,8.4,10148,2002-09-17,2002,https://image.tmdb.org/t/p/w500/2hFvxCCWrTmCYwfy7yum0GKRi3Y.jpg,top_rated
1218925,Chainsaw Man - The Movie: Reze Arc,"In a brutal war between devils, hunters, and secret enemies, a mysterious girl named Reze has stepped into Denji's world, and he faces his deadliest battle yet, fueled by love in a world where survival knows no rules.",Animation Action Romance Fantasy Kikunosuke Toya Tomori Kusunoki Reina Ueda Tatsuya Yoshihara manipulation melancholy gore sequel tragedy loneliness chainsaw star crossed lovers tragic romance mysterious shocking frantic anime philosophical dark romance complex thought provoking loving playful introspective serious intimate dramatic intense romantic awestruck complicated distressing excited exhilarated foreboding ominous optimistic sincere sympathetic,Animation Action Romance Fantasy,Kikunosuke Toya Tomori Kusunoki Reina Ueda,Tatsuya Yoshihara,8.375,906,2025-09-19,2025,https://image.tmdb.org/t/p/w500/3uX6xo6kZrylBrMIyLtrOS5BR9p.jpg,top_rated
27205,Inception,"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious.",Action Science Fiction Adventure Leonardo DiCaprio Joseph Gordon-Levitt Ken Watanabe Christopher Nolan mission dreams kidnapping spy allegory intellectual manipulation heist memory dream world subconscious high concept dream,Action Science Fiction Adventure,Leonardo DiCaprio Joseph Gordon-Levitt Ken Watanabe,Christopher Nolan,8.372,39324,2010-07-15,2010,https://image.tmdb.org/t/p/w500/xlaY2zyzMfkhk0HSC5VUwzoZPU1.jpg,top_rated
1439930,The Punisher: One Last Kill,"As Frank Castle searches for meaning beyond revenge, an unexpected force pulls him back into the fight.",Action Drama Crime Jon Bernthal Deborah Ann Woll Jason R. Moore Reinaldo Marcus Green post-traumatic stress disorder (ptsd) anti hero based on comic revenge one man army death of family marvel cinematic universe (mcu) hunted hard vigilante justice conspiracy thriller,Action Drama Crime,Jon Bernthal Deborah Ann Woll Jason R. Moore,Reinaldo Marcus Green,8.367,1500,2026-05-12,2026,https://image.tmdb.org/t/p/w500/qQclTgLMDvGBuUBFGHRipxkEwWR.jpg,top_rated
12493,High and Low,A Yokohama shoe executive faces a wrenching choice when kidnappers mistakenly seize his chauffeur’s son but demand the ransom anyway.,Drama Crime Thriller Toshirō Mifune Tatsuya Nakadai Kyōko Kagawa Akira Kurosawa chauffeur police ransom manager kidnapping blackmail heroin film noir black and white shoe criminal investigation japanese noir class relations anxious yokohama shōwa era (1926-89) audacious cruel japanese society,Drama Crime Thriller,Toshirō Mifune Tatsuya Nakadai Kyōko Kagawa,Akira Kurosawa,8.4,1126,1963-03-01,1963,https://image.tmdb.org/t/p/w500/tgNjemQPG96uIezpiUiXFcer5ga.jpg,top_rated
724089,Gabriel's Inferno: Part II,"Professor Gabriel Emerson finally learns the truth about Julia Mitchell's identity, but his realization comes a moment too late. Julia is done waiting for the well-respected Dante specialist to remember her and wants nothing more to do with him. Can Gabriel win back her heart before she finds love in another's arms?",Romance Drama Melanie Zanetti Giulio Berruti James Andrew Fraser Tosca Musk based on novel or book,Romance Drama,Melanie Zanetti Giulio Berruti James Andrew Fraser,Tosca Musk,8.349,1555,2020-07-31,2020,https://image.tmdb.org/t/p/w500/x5o8cLZfEXMoZczTYWLrUo1P7UJ.jpg,top_rated
274,The Silence of the Lambs,"Clarice Starling is a top student at the FBI's training academy.  Jack Crawford wants Clarice to interview Dr. Hannibal Lecter, a brilliant psychiatrist who is also a violent psychopath, serving life behind bars for various acts of murder and cannibalism.  Crawford believes that Lecter may have insight into a case and that Starling, as an attractive young woman, may be just the bait to draw him out.",Crime Thriller Drama Jodie Foster Anthony Hopkins Scott Glenn Jonathan Demme prison based on novel or book kidnapping psychopath fbi scientific study murder serial killer psychological thriller brutality cannibal psychiatrist biting moth virginia macabre disturbed neo-noir twisted skinning cannibalism psychological horror hannibal lecter past history psychological profiling crime thriller crime horror,Crime Thriller Drama,Jodie Foster Anthony Hopkins Scott Glenn,Jonathan Demme,8.346,18010,1991-02-14,1991,https://image.tmdb.org/t/p/w500/uS9m8OBk1A8eM9I042bx8XXpqAq.jpg,top_rated
761053,Gabriel's Inferno: Part III,The final part of the film adaption of the erotic romance novel Gabriel's Inferno written by an anonymous Canadian author under the pen name Sylvain Reynard.,Romance Drama Melanie Zanetti Giulio Berruti Rhett Wellington Ramirez Tosca Musk ,Romance Drama,Melanie Zanetti Giulio Berruti Rhett Wellington Ramirez,Tosca Musk,8.34,1089,2020-11-19,2020,https://image.tmdb.org/t/p/w500/fYtHxTxlhzD4QWfEbrC1rypysSD.jpg,top_rated
567,Rear Window,A wheelchair-bound photographer spies on his neighbors from his apartment window and becomes convinced one of them has committed murder.,Thriller Mystery Drama James Stewart Grace Kelly Wendell Corey Alfred Hitchcock nurse isolation photographer suspicion of murder wheelchair girlfriend salesman neighbor whodunit biting convalescence voyeurism voyeur missing wife homebound psychotic obsessions suspicious behavior huis clos suspenseful suspense mystery,Thriller Mystery Drama,James Stewart Grace Kelly Wendell Corey,Alfred Hitchcock,8.339,7172,1954-08-01,1954,https://image.tmdb.org/t/p/w500/ILVF0eJxHMddjxeQhswFtpMtqx.jpg,top_rated
569094,Spider-Man: Across the Spider-Verse,"After reuniting with Gwen Stacy, Brooklyn’s full-time, friendly neighborhood Spider-Man is catapulted across the Multiverse, where he encounters the Spider Society, a team of Spider-People charged with protecting the Multiverse's very existence. But when the heroes clash on how to handle a new threat, Miles finds himself pitted against the other Spiders and must set out on his own to save those he loves most.","Animation Action Adventure Science Fiction Shameik Moore Hailee Steinfeld Brian Tyree Henry Kemp Powers new york city hero double life sacrifice secret identity superhero villain portal based on comic sequel romance alter ego alternate dimension parenting family alternate version super power brooklyn, new york city superhero team spider bite super villain cliffhanger masked superhero teenage romance young heroes teen superhero teen social issues chelsea alternate universe superhero teamup female superhero slow burn romance interdimensional travel ambiguous cliché enthusiastic excited vibrant multiverse",Animation Action Adventure Science Fiction,Shameik Moore Hailee Steinfeld Brian Tyree Henry,Kemp Powers,8.336,8648,2023-05-31,2023,https://image.tmdb.org/t/p/w500/8Vt6mWEReuy4Of61Lnj5Xj704m8.jpg,top_rated
73,American History X,"Derek Vineyard is paroled after serving 3 years in prison for killing two African-American men. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.","Drama Edward Norton Edward Furlong Beverly D'Angelo Tony Kaye prison neo-nazism rape skinhead sibling relationship swastika nazi brother fascism tragedy jail school los angeles, california family xenophobia interracial friendship nazism violence crime excited powerful",Drama,Edward Norton Edward Furlong Beverly D'Angelo,Tony Kaye,8.327,12589,1998-07-01,1998,https://image.tmdb.org/t/p/w500/x2drgoXYZ8484lqyDj7L1CEVR4T.jpg,top_rated
1058694,Radical,"In a Mexican border town plagued by neglect, corruption, and violence, a frustrated teacher tries an unorthodox new method to break through his students’ apathy and unlock their curiosity, their potential... and perhaps even their genius.",Drama Eugenio Derbez Daniel Haddad Jennifer Trejo Christopher Zalla usa–mexico border border town teachers and students,Drama,Eugenio Derbez Daniel Haddad Jennifer Trejo,Christopher Zalla,8.326,505,2023-10-19,2023,https://image.tmdb.org/t/p/w500/lOAJYpX608aT0ApIv63ZTnol27Y.jpg,top_rated
105,Back to the Future,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.",Adventure Comedy Science Fiction Michael J. Fox Christopher Lloyd Crispin Glover Robert Zemeckis flying car race against time clock tower car race lightning guitar inventor journey in the past invention time travel bullying mad scientist love fish out of water terrorism teenage love destiny burlesque hidden identity teenage life changing the past or future 1950s,Adventure Comedy Science Fiction,Michael J. Fox Christopher Lloyd Crispin Glover,Robert Zemeckis,8.326,21841,1985-07-03,1985,https://image.tmdb.org/t/p/w500/vN5B5WgYscRGcQpVhHl6p9DDTP0.jpg,top_rated
128,Princess Mononoke,"Ashitaka, a prince of the disappearing Emishi people, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.",Adventure Fantasy Animation Yoji Matsuda Yuriko Ishida Yuko Tanaka Hayao Miyazaki friendship human vs nature wolf fight wild boar territory leprosy feral child decapitation rural area historical fiction spirit demon nature environmentalism adult animation deforestation anime thoughtful philosophical industrialization fantasy adventure,Adventure Fantasy Animation,Yoji Matsuda Yuriko Ishida Yuko Tanaka,Hayao Miyazaki,8.321,8999,1997-07-12,1997,https://image.tmdb.org/t/p/w500/cMYCDADoLKLbB83g4WnJegaZimC.jpg,top_rated
